season,player_type,age_name,age_key,age,profile_url,age_source
2022,pitcher,Preston Snavely,psnavely,24,https://www.baseball-reference.com/register/player.fcgi?id=snavel000pre,Baseball-Reference Register
2022,pitcher,Tanner Solomon,tsolomon,23,https://www.baseball-reference.com/register/player.fcgi?id=solomo000tan,Baseball-Reference Register
2022,pitcher,Pete Bayer,pbayer,27,https://www.baseball-reference.com/register/player.fcgi?id=bayer-000pet,Baseball-Reference Register
2022,pitcher,Chance Benton,cbenton,25,https://www.baseball-reference.com/register/player.fcgi?id=benton000cha,Baseball-Reference Register
2022,pitcher,Beaux Bonvillain,bbonvillain,23,https://www.baseball-reference.com/register/player.fcgi?id=bonvil000bea,Baseball-Reference Register
2022,pitcher,Nate Boyle,nboyle,24,https://www.baseball-reference.com/register/player.fcgi?id=boyle-000nat,Baseball-Reference Register
2022,pitcher,Chase Costello,ccostello,22,https://www.baseball-reference.com/register/player.fcgi?id=costel003cha,Baseball-Reference Register
2022,pitcher,Seth Davis,sdavis,29,https://www.baseball-reference.com/register/player.fcgi?id=davis-000set,Baseball-Reference Register
2022,pitcher,Kida De La Cruz,kcruz,27,https://www.baseball-reference.com/register/player.fcgi?id=delacr000kid,Baseball-Reference Register
2022,pitcher,Nathan Draves,ndraves,23,https://www.baseball-reference.com/register/player.fcgi?id=draves000nat,Baseball-Reference Register
2022,pitcher,Elijah Gill,egill,23,https://www.baseball-reference.com/register/player.fcgi?id=gill--000eli,Baseball-Reference Register
2022,pitcher,Sean Kiley,skiley,26,https://www.baseball-reference.com/register/player.fcgi?id=kiley-000sea,Baseball-Reference Register
2022,pitcher,Jorge Leo,jleo,24,https://www.baseball-reference.com/register/player.fcgi?id=leo---001jor,Baseball-Reference Register
2022,pitcher,Mitch Lines,mlines,23,https://www.baseball-reference.com/register/player.fcgi?id=lines-000mit,Baseball-Reference Register
2022,pitcher,Brandon McCabe,bmccabe,24,https://www.baseball-reference.com/register/player.fcgi?id=mccabe002bra,Baseball-Reference Register
2022,pitcher,Ethan McRae,emcrae,25,https://www.baseball-reference.com/register/player.fcgi?id=mcrae-000eth,Baseball-Reference Register
2022,pitcher,Rafael Monsion,rmonsion,22,https://www.baseball-reference.com/register/player.fcgi?id=monsio000raf,Baseball-Reference Register
2022,pitcher,Jake Mulholland,jmulholland,25,https://www.baseball-reference.com/register/player.fcgi?id=mulhol000jak,Baseball-Reference Register
2022,pitcher,Breonn Pooler,bpooler,25,https://www.baseball-reference.com/register/player.fcgi?id=pooler000bre,Baseball-Reference Register
2022,pitcher,Felipe Rodriguez,frodriguez,26,https://www.baseball-reference.com/register/player.fcgi?id=rodrig012fel,Baseball-Reference Register
2022,pitcher,Victor Rodriguez,vrodriguez,25,https://www.baseball-reference.com/register/player.fcgi?id=rodrig008vic,Baseball-Reference Register
2022,pitcher,Hunter Schilperoort,hschilperoort,22,https://www.baseball-reference.com/register/player.fcgi?id=schilp000hun,Baseball-Reference Register
2022,pitcher,Byron Smith,bsmith,23,https://www.baseball-reference.com/register/player.fcgi?id=smith-003byr,Baseball-Reference Register
2022,pitcher,Mitch Sparks,msparks,25,https://www.baseball-reference.com/register/player.fcgi?id=sparks000mit,Baseball-Reference Register
2022,pitcher,Austin Steinfort,asteinfort,27,https://www.baseball-reference.com/register/player.fcgi?id=steinf000aus,Baseball-Reference Register
2022,pitcher,Palmer Wenzel,pwenzel,25,https://www.baseball-reference.com/register/player.fcgi?id=wenzel000pal,Baseball-Reference Register
2022,pitcher,Jacob Wesselmann,jwesselmann,23,https://www.baseball-reference.com/register/player.fcgi?id=wessel000jac,Baseball-Reference Register
2022,pitcher,Bret Barnett,bbarnett,23,https://www.baseball-reference.com/register/player.fcgi?id=barnet000bre,Baseball-Reference Register
2022,pitcher,Alexander Castro,acastro,22,https://www.baseball-reference.com/register/player.fcgi?id=castro005ale,Baseball-Reference Register
2022,pitcher,Matt Dallas,mdallas,29,https://www.baseball-reference.com/register/player.fcgi?id=dallas000mat,Baseball-Reference Register
2022,pitcher,Hunter DePrimo,hdeprimo,23,https://www.baseball-reference.com/register/player.fcgi?id=deprim000hun,Baseball-Reference Register
2022,pitcher,Hunter Dollander,hdollander,25,https://www.baseball-reference.com/register/player.fcgi?id=dollan000hun,Baseball-Reference Register
2022,pitcher,Gavin Gorrell,ggorrell,23,https://www.baseball-reference.com/register/player.fcgi?id=gorrel000gav,Baseball-Reference Register
2022,pitcher,CJ Grant-DeBose,cgrant-debose,24,https://www.baseball-reference.com/register/player.fcgi?id=grant-000cj-,Baseball-Reference Register
2022,pitcher,Christian Griffin,cgriffin,24,https://www.baseball-reference.com/register/player.fcgi?id=griffi002chr,Baseball-Reference Register
2022,pitcher,Shane Gustafson,sgustafson,23,https://www.baseball-reference.com/register/player.fcgi?id=gustaf000sha,Baseball-Reference Register
2022,pitcher,Trevor Halsema,thalsema,23,https://www.baseball-reference.com/register/player.fcgi?id=halsem000tre,Baseball-Reference Register
2022,pitcher,McLain Harris,mharris,23,https://www.baseball-reference.com/register/player.fcgi?id=harris000mcl,Baseball-Reference Register
2022,pitcher,Josh Ibarra,jibarra,23,https://www.baseball-reference.com/register/player.fcgi?id=ibarra006jos,Baseball-Reference Register
2022,pitcher,Ian Kahaloa,ikahaloa,24,https://www.baseball-reference.com/register/player.fcgi?id=kahalo000ian,Baseball-Reference Register
2022,pitcher,Kevin Kyle,kkyle,24,https://www.baseball-reference.com/register/player.fcgi?id=kyle--001kev,Baseball-Reference Register
2022,pitcher,Jackson Lancaster,jlancaster,23,https://www.baseball-reference.com/register/player.fcgi?id=lancas001jac,Baseball-Reference Register
2022,pitcher,Zach May,zmay,24,https://www.baseball-reference.com/register/player.fcgi?id=may---000zac,Baseball-Reference Register
2022,pitcher,Riley Ottesen,rottesen,27,https://www.baseball-reference.com/register/player.fcgi?id=ottese000ril,Baseball-Reference Register
2022,pitcher,Kyler Patterson,kpatterson,25,https://www.baseball-reference.com/register/player.fcgi?id=patter002kyl,Baseball-Reference Register
2022,pitcher,Darrien Ragins,dragins,26,https://www.baseball-reference.com/register/player.fcgi?id=ragins000dar,Baseball-Reference Register
2022,pitcher,Isaiah Ramos,iramos,23,https://www.baseball-reference.com/register/player.fcgi?id=ramos-002isa,Baseball-Reference Register
2022,pitcher,Austin Schneider,aschneider,24,https://www.baseball-reference.com/register/player.fcgi?id=schnei000aus,Baseball-Reference Register
2022,pitcher,Connor Schultz,cschultz,23,https://www.baseball-reference.com/register/player.fcgi?id=schult000con,Baseball-Reference Register
2022,pitcher,Mark Simon,msimon,26,https://www.baseball-reference.com/register/player.fcgi?id=simon-004mar,Baseball-Reference Register
2022,pitcher,Alex Smith,asmith,25,https://www.baseball-reference.com/register/player.fcgi?id=smith-017ale,Baseball-Reference Register
2022,pitcher,Brayden Spears,bspears,21,https://www.baseball-reference.com/register/player.fcgi?id=spears000bra,Baseball-Reference Register
2022,pitcher,Andrew Stout,astout,24,https://www.baseball-reference.com/register/player.fcgi?id=stout-000and,Baseball-Reference Register
2022,pitcher,Dan Swain,dswain,27,https://www.baseball-reference.com/register/player.fcgi?id=swain-000dan,Baseball-Reference Register
2022,pitcher,Nate Thomas,nthomas,24,https://www.baseball-reference.com/register/player.fcgi?id=thomas003nat,Baseball-Reference Register
2022,pitcher,Mike Townsend,mtownsend,23,https://www.baseball-reference.com/register/player.fcgi?id=townse000mic,Baseball-Reference Register
2022,pitcher,Logan VanWey,lvanwey,23,https://www.baseball-reference.com/register/player.fcgi?id=vanwey000log,Baseball-Reference Register
2022,pitcher,Jason Ajamian,jajamian,24,https://www.baseball-reference.com/register/player.fcgi?id=ajamia000jas,Baseball-Reference Register
2022,pitcher,Nate Alexander,nalexander,26,https://www.baseball-reference.com/register/player.fcgi?id=alexan000nat,Baseball-Reference Register
2023,hitter,Jake McMurray,jmcmurray,23,https://www.baseball-reference.com/register/player.fcgi?id=mcmurr002jak,Baseball-Reference Register
2023,hitter,Kamron Willman,kwillman,25,https://www.baseball-reference.com/register/player.fcgi?id=willma000kam,Baseball-Reference Register
2023,hitter,Brendan Ryan,bryan,24,https://www.baseball-reference.com/register/player.fcgi?id=ryan--003bre,Baseball-Reference Register
2023,hitter,Damian Henderson,dhenderson,25,https://www.baseball-reference.com/register/player.fcgi?id=hender000dam,Baseball-Reference Register
2023,hitter,Dondrei Hubbard,dhubbard,28,https://www.baseball-reference.com/register/player.fcgi?id=hubbar002don,Baseball-Reference Register
2023,hitter,Jonathan Soto,jsoto,24,https://www.baseball-reference.com/register/player.fcgi?id=soto--000jon,Baseball-Reference Register
2023,hitter,Sam Olsson,solsson,24,https://www.baseball-reference.com/register/player.fcgi?id=olsson000sam,Baseball-Reference Register
2023,hitter,Brett Carson,bcarson,22,https://www.baseball-reference.com/register/player.fcgi?id=carson000bre,Baseball-Reference Register
2023,hitter,Xane Washington#,xwashington#,23,https://www.baseball-reference.com/register/player.fcgi?id=washin000xan,Baseball-Reference Register
2023,hitter,Jackson Coutts,jcoutts,24,https://www.baseball-reference.com/register/player.fcgi?id=coutts000jac,Baseball-Reference Register
2023,hitter,Jake Cruce,jcruce,25,https://www.baseball-reference.com/register/player.fcgi?id=cruce-000jac,Baseball-Reference Register
2023,hitter,Josh Broughton,jbroughton,25,https://www.baseball-reference.com/register/player.fcgi?id=brough000jos,Baseball-Reference Register
2023,hitter,Riley Jepson,rjepson,26,https://www.baseball-reference.com/register/player.fcgi?id=jepson000ril,Baseball-Reference Register
2023,hitter,Nick Ultsch,nultsch,25,https://www.baseball-reference.com/register/player.fcgi?id=ultsch000nic,Baseball-Reference Register
2023,hitter,Ryan McCarthy,rmccarthy,24,https://www.baseball-reference.com/register/player.fcgi?id=mccart005rya,Baseball-Reference Register
2023,hitter,Joe Johnson,jjohnson,23,https://www.baseball-reference.com/register/player.fcgi?id=johnso006joe,Baseball-Reference Register
2023,hitter,Austin Shumaker,ashumaker,26,https://www.baseball-reference.com/register/player.fcgi?id=shumak001aus,Baseball-Reference Register
2023,hitter,Dean Miller,dmiller,26,https://www.baseball-reference.com/register/player.fcgi?id=miller004dea,Baseball-Reference Register
2023,hitter,Jacob Barfield,jbarfield,27,https://www.baseball-reference.com/register/player.fcgi?id=barfie002jac,Baseball-Reference Register
2023,hitter,Luis Navarro,lnavarro,28,https://www.baseball-reference.com/register/player.fcgi?id=navarr003lui,Baseball-Reference Register
2023,hitter,Stephen Wilmer#,swilmer#,23,https://www.baseball-reference.com/register/player.fcgi?id=wilmer000ste,Baseball-Reference Register
2023,hitter,John Michael Faile,jfaile,23,https://www.baseball-reference.com/register/player.fcgi?id=faile-000joh,Baseball-Reference Register
2023,hitter,Henry George,hgeorge,24,https://www.baseball-reference.com/register/player.fcgi?id=george000hen,Baseball-Reference Register
2023,hitter,Bryce Brown,bbrown,26,https://www.baseball-reference.com/register/player.fcgi?id=brown-003bry,Baseball-Reference Register
2023,hitter,Kokko Figueiredo#,kfigueiredo#,25,https://www.baseball-reference.com/register/player.fcgi?id=figuer000kok,Baseball-Reference Register
2023,hitter,Abdel Guadalupe#,aguadalupe#,26,https://www.baseball-reference.com/register/player.fcgi?id=guadal000abd,Baseball-Reference Register
2023,hitter,Juan Teixeira,jteixeira,25,https://www.baseball-reference.com/register/player.fcgi?id=teixei000jua,Baseball-Reference Register
2023,hitter,Ron Washington,rwashington,24,https://www.baseball-reference.com/register/player.fcgi?id=washin002ron,Baseball-Reference Register
2023,hitter,Patrick Chung,pchung,28,https://www.baseball-reference.com/register/player.fcgi?id=chung-000pat,Baseball-Reference Register
2023,hitter,Casey Petersen,cpetersen,23,https://www.baseball-reference.com/register/player.fcgi?id=peters000cas,Baseball-Reference Register
2023,hitter,Austin Chouinard,achouinard,24,https://www.baseball-reference.com/register/player.fcgi?id=chouin000aus,Baseball-Reference Register
2023,hitter,Keaton Greenwalt,kgreenwalt,25,https://www.baseball-reference.com/register/player.fcgi?id=greenw000kea,Baseball-Reference Register
2023,hitter,Jake Guenther,jguenther,26,https://www.baseball-reference.com/register/player.fcgi?id=guenth000jak,Baseball-Reference Register
2023,hitter,Ethan Lopez,elopez,25,https://www.baseball-reference.com/register/player.fcgi?id=lopez-000eth,Baseball-Reference Register
2023,hitter,Gabe Wurtz,gwurtz,26,https://www.baseball-reference.com/register/player.fcgi?id=wurtz-000gab,Baseball-Reference Register
2023,hitter,Dusty Stroup,dstroup,25,https://www.baseball-reference.com/register/player.fcgi?id=stroup000dus,Baseball-Reference Register
2023,hitter,Alex Baeza,abaeza,25,https://www.baseball-reference.com/register/player.fcgi?id=baeza-000ale,Baseball-Reference Register
2023,hitter,Jaylyn Williams,jwilliams,25,https://www.baseball-reference.com/register/player.fcgi?id=willia000jay,Baseball-Reference Register
2023,hitter,Chris Monroe,cmonroe,24,https://www.baseball-reference.com/register/player.fcgi?id=monroe000chr,Baseball-Reference Register
2023,hitter,Connor Denning#,cdenning#,24,https://www.baseball-reference.com/register/player.fcgi?id=dennin000con,Baseball-Reference Register
2023,hitter,Euro Diaz,ediaz,24,https://www.baseball-reference.com/register/player.fcgi?id=diaz--000eur,Baseball-Reference Register
2023,hitter,D.J. Poteet#,dpoteet#,25,https://www.baseball-reference.com/register/player.fcgi?id=poteet000dj-,Baseball-Reference Register
2023,hitter,Payton Robertson,probertson,25,https://www.baseball-reference.com/register/player.fcgi?id=robert001pay,Baseball-Reference Register
2023,hitter,Lavoisier Fisher#,lfisher#,23,https://www.baseball-reference.com/register/player.fcgi?id=fisher000lav,Baseball-Reference Register
2023,hitter,CJ Dunn,cdunn,24,https://www.baseball-reference.com/register/player.fcgi?id=dunn--002cor,Baseball-Reference Register
2023,hitter,Mikey Edie,medie,25,https://www.baseball-reference.com/register/player.fcgi?id=edie--000mik,Baseball-Reference Register
2023,hitter,Cam Phelts#,cphelts#,26,https://www.baseball-reference.com/register/player.fcgi?id=phelts000cam,Baseball-Reference Register
2023,hitter,Anthony Ray,aray,28,https://www.baseball-reference.com/register/player.fcgi?id=ray---000ant,Baseball-Reference Register
2023,hitter,Reese Alexiades,ralexiades,25,https://www.baseball-reference.com/register/player.fcgi?id=alexia000ree,Baseball-Reference Register
2023,hitter,Danny Perez,dperez,24,https://www.baseball-reference.com/register/player.fcgi?id=perez-011dan,Baseball-Reference Register
2023,hitter,Dave Matthews,dmatthews,25,https://www.baseball-reference.com/register/player.fcgi?id=matthe000dav,Baseball-Reference Register
2023,hitter,Matt Wong,mwong,24,https://www.baseball-reference.com/register/player.fcgi?id=wong--000mat,Baseball-Reference Register
2023,hitter,Eduardo Acosta,eacosta,23,https://www.baseball-reference.com/register/player.fcgi?id=acosta007edu,Baseball-Reference Register
2023,hitter,Taylor Lomack,tlomack,23,https://www.baseball-reference.com/register/player.fcgi?id=lomack000tay,Baseball-Reference Register
2023,hitter,Ethan Smith,esmith,23,https://www.baseball-reference.com/register/player.fcgi?id=smith-002eth,Baseball-Reference Register
2023,hitter,Sal Gozzo#,sgozzo#,25,https://www.baseball-reference.com/register/player.fcgi?id=gozzo-000sal,Baseball-Reference Register
2023,hitter,Anthony Herron,aherron,23,https://www.baseball-reference.com/register/player.fcgi?id=herron001ant,Baseball-Reference Register
2023,hitter,Christian Kirtley,ckirtley,23,https://www.baseball-reference.com/register/player.fcgi?id=kirtle000chr,Baseball-Reference Register
2023,hitter,Elvis Peralta,eperalta,26,https://www.baseball-reference.com/register/player.fcgi?id=peralt000elv,Baseball-Reference Register
2023,hitter,Thomas DeBonville,tdebonville,26,https://www.baseball-reference.com/register/player.fcgi?id=debonv000tho,Baseball-Reference Register
2023,hitter,Drew Williams,dwilliams,24,https://www.baseball-reference.com/register/player.fcgi?id=willia006dre,Baseball-Reference Register
2023,hitter,Edmond Americaan,eamericaan,26,https://www.baseball-reference.com/register/player.fcgi?id=americ000edm,Baseball-Reference Register
2023,hitter,Jaylen Hubbard,jhubbard,26,https://www.baseball-reference.com/register/player.fcgi?id=hubbar000jay,Baseball-Reference Register
2023,hitter,Derek Maiben,dmaiben,23,https://www.baseball-reference.com/register/player.fcgi?id=maiben000der,Baseball-Reference Register
2023,hitter,Landen Barns,lbarns,26,https://www.baseball-reference.com/register/player.fcgi?id=barns-000lan,Baseball-Reference Register
2023,hitter,Logan Williams,lwilliams,24,https://www.baseball-reference.com/register/player.fcgi?id=willia003log,Baseball-Reference Register
2023,hitter,Mason Dinesen,mdinesen,24,https://www.baseball-reference.com/register/player.fcgi?id=dinese000mas,Baseball-Reference Register
2023,hitter,Andrew Meggs,ameggs,24,https://www.baseball-reference.com/register/player.fcgi?id=meggs-000and,Baseball-Reference Register
2023,hitter,Gio DiGiacomo,gdigiacomo,23,https://www.baseball-reference.com/register/player.fcgi?id=digiac000gio,Baseball-Reference Register
2023,hitter,Rafael Narea,rnarea,25,https://www.baseball-reference.com/register/player.fcgi?id=narea-000raf,Baseball-Reference Register
2023,hitter,Matt Clayton,mclayton,24,https://www.baseball-reference.com/register/player.fcgi?id=clayto000mat,Baseball-Reference Register
2023,hitter,Trevor Halsema,thalsema,24,https://www.baseball-reference.com/register/player.fcgi?id=halsem000tre,Baseball-Reference Register
2023,hitter,Kevin Higgins,khiggins,25,https://www.baseball-reference.com/register/player.fcgi?id=higgin003kev,Baseball-Reference Register
2023,hitter,Trevor Minder,tminder,24,https://www.baseball-reference.com/register/player.fcgi?id=minder000tre,Baseball-Reference Register
2023,hitter,Dakota Conners,dconners,27,https://www.baseball-reference.com/register/player.fcgi?id=conner000dak,Baseball-Reference Register
2023,hitter,Brandon Crosby,bcrosby,26,https://www.baseball-reference.com/register/player.fcgi?id=crosby000bra,Baseball-Reference Register
2023,hitter,Josh Elvir,jelvir,27,https://www.baseball-reference.com/register/player.fcgi?id=elvir-000jos,Baseball-Reference Register
2023,hitter,Tim Bouchard,tbouchard,25,https://www.baseball-reference.com/register/player.fcgi?id=boucha000tim,Baseball-Reference Register
2023,hitter,Ben Fitzgerald,bfitzgerald,24,https://www.baseball-reference.com/register/player.fcgi?id=fitzge000ben,Baseball-Reference Register
2023,hitter,Eddie McCabe,emccabe,23,https://www.baseball-reference.com/register/player.fcgi?id=mccabe000edd,Baseball-Reference Register
2023,hitter,Jayson Newman-Dodd,jnewman-dodd,25,https://www.baseball-reference.com/register/player.fcgi?id=newman000jay,Baseball-Reference Register
2023,hitter,Matt Golda,mgolda,24,https://www.baseball-reference.com/register/player.fcgi?id=golda-000mat,Baseball-Reference Register
2023,hitter,Mark Herron,mherron,25,https://www.baseball-reference.com/register/player.fcgi?id=herron001mar,Baseball-Reference Register
2023,hitter,Crews Taylor,ctaylor,24,https://www.baseball-reference.com/register/player.fcgi?id=taylor000cre,Baseball-Reference Register
2023,hitter,Blake Evans,bevans,23,https://www.baseball-reference.com/register/player.fcgi?id=evans-000bla,Baseball-Reference Register
2023,hitter,McClain O'Connor,mo'connor,24,https://www.baseball-reference.com/register/player.fcgi?id=oconno000mcc,Baseball-Reference Register
2023,hitter,Sam Troyer,stroyer,26,https://www.baseball-reference.com/register/player.fcgi?id=troyer000sam,Baseball-Reference Register
2023,hitter,Gabe Howell,ghowell,25,https://www.baseball-reference.com/register/player.fcgi?id=howell000gab,Baseball-Reference Register
2023,hitter,Jackson Raper,jraper,25,https://www.baseball-reference.com/register/player.fcgi?id=raper-000jac,Baseball-Reference Register
2023,hitter,Emmanuel Sanchez,esanchez,22,https://www.baseball-reference.com/register/player.fcgi?id=sanche001emm,Baseball-Reference Register
2023,hitter,Kenny Oyama,koyama,24,https://www.baseball-reference.com/register/player.fcgi?id=oyama-000ken,Baseball-Reference Register
2023,hitter,Ryan Cash#,rcash#,25,https://www.baseball-reference.com/register/player.fcgi?id=cash--000rya,Baseball-Reference Register
2023,hitter,Robb Paller,rpaller,30,https://www.baseball-reference.com/register/player.fcgi?id=paller000rob,Baseball-Reference Register
2023,hitter,Steve Barmakian,sbarmakian,25,https://www.baseball-reference.com/register/player.fcgi?id=barmak000ste,Baseball-Reference Register
2023,hitter,Noah Marcelo,nmarcelo,22,https://www.baseball-reference.com/register/player.fcgi?id=marcel000noa,Baseball-Reference Register
2023,hitter,Tyler Wyatt,twyatt,26,https://www.baseball-reference.com/register/player.fcgi?id=wyat--000tyl,Baseball-Reference Register
2023,hitter,Austin Bernard#,abernard#,27,https://www.baseball-reference.com/register/player.fcgi?id=bernar000aus,Baseball-Reference Register
2023,hitter,Colin Gordon#,cgordon#,25,https://www.baseball-reference.com/register/player.fcgi?id=gordon002col,Baseball-Reference Register
2023,hitter,Bryce Donovan,bdonovan,26,https://www.baseball-reference.com/register/player.fcgi?id=donova000bry,Baseball-Reference Register
2023,hitter,Matt Hogan,mhogan,23,https://www.baseball-reference.com/register/player.fcgi?id=hogan-000mat,Baseball-Reference Register
2023,pitcher,Alfredo Villa,avilla,25,https://www.baseball-reference.com/register/player.fcgi?id=villa-000alf,Baseball-Reference Register
2023,pitcher,Noah Barros,nbarros,24,https://www.baseball-reference.com/register/player.fcgi?id=barros000noa,Baseball-Reference Register
2023,pitcher,Izzy Fuentes,ifuentes,27,https://www.baseball-reference.com/register/player.fcgi?id=fuente000isr,Baseball-Reference Register
2023,pitcher,Brock Gilliam,bgilliam,25,https://www.baseball-reference.com/register/player.fcgi?id=gillia000bro,Baseball-Reference Register
2023,pitcher,Peyton Long,plong,25,https://www.baseball-reference.com/register/player.fcgi?id=long--000pey,Baseball-Reference Register
2023,pitcher,Brayden Spears,bspears,22,https://www.baseball-reference.com/register/player.fcgi?id=spears000bra,Baseball-Reference Register
2023,pitcher,Christian Day,cday,24,https://www.baseball-reference.com/register/player.fcgi?id=day---001chr,Baseball-Reference Register
2023,pitcher,Justin Kleinsorge,jkleinsorge,23,https://www.baseball-reference.com/register/player.fcgi?id=kleins000jus,Baseball-Reference Register
2023,pitcher,Jake Mulholland,jmulholland,26,https://www.baseball-reference.com/register/player.fcgi?id=mulhol000jak,Baseball-Reference Register
2023,pitcher,Kelvan Pilot,kpilot,29,https://www.baseball-reference.com/register/player.fcgi?id=pilot-000kel,Baseball-Reference Register
2023,pitcher,Connor Schultz,cschultz,24,https://www.baseball-reference.com/register/player.fcgi?id=schult000con,Baseball-Reference Register
2023,pitcher,Mark Tindall,mtindall,25,https://www.baseball-reference.com/register/player.fcgi?id=tindal002mar,Baseball-Reference Register
2023,pitcher,Matt Voelker,mvoelker,24,https://www.baseball-reference.com/register/player.fcgi?id=voelke000mat,Baseball-Reference Register
2023,pitcher,Will Buraconak,wburaconak,25,https://www.baseball-reference.com/register/player.fcgi?id=buraco000wil,Baseball-Reference Register
2023,pitcher,Pat Miner,pminer,24,https://www.baseball-reference.com/register/player.fcgi?id=miner-000pat,Baseball-Reference Register
2023,pitcher,Cameron Repetti,crepetti,22,https://www.baseball-reference.com/register/player.fcgi?id=repett000cam,Baseball-Reference Register
2023,pitcher,Mark Timmins,mtimmins,25,https://www.baseball-reference.com/register/player.fcgi?id=timmin000mar,Baseball-Reference Register
2023,pitcher,Pablo Arevalo,parevalo,25,https://www.baseball-reference.com/register/player.fcgi?id=areval000pab,Baseball-Reference Register
2023,pitcher,Jonathan Clark,jclark,23,https://www.baseball-reference.com/register/player.fcgi?id=clark-001jon,Baseball-Reference Register
2023,pitcher,Justin Coleman,jcoleman,27,https://www.baseball-reference.com/register/player.fcgi?id=colema000jus,Baseball-Reference Register
2023,pitcher,Brandon Kaminer,bkaminer,24,https://www.baseball-reference.com/register/player.fcgi?id=kamine000bra,Baseball-Reference Register
2023,pitcher,Zach Ottinger,zottinger,23,https://www.baseball-reference.com/register/player.fcgi?id=otting000zac,Baseball-Reference Register
2023,pitcher,Jonathan Pintaro,jpintaro,25,https://www.baseball-reference.com/register/player.fcgi?id=pintar000jon,Baseball-Reference Register
2023,pitcher,Austin Schneider,aschneider,25,https://www.baseball-reference.com/register/player.fcgi?id=schnei000aus,Baseball-Reference Register
2023,pitcher,Alex Smith,asmith,26,https://www.baseball-reference.com/register/player.fcgi?id=smith-017ale,Baseball-Reference Register
2023,pitcher,Ryley Widell,rwidell,26,https://www.baseball-reference.com/register/player.fcgi?id=widell000ryl,Baseball-Reference Register
2023,pitcher,Nick Zegna,nzegna,23,https://www.baseball-reference.com/register/player.fcgi?id=zegna-000nic,Baseball-Reference Register
2023,pitcher,Dawson Day,dday,24,https://www.baseball-reference.com/register/player.fcgi?id=day---000daw,Baseball-Reference Register
2023,pitcher,Liu Fuenmayor,lfuenmayor,24,https://www.baseball-reference.com/register/player.fcgi?id=fuenma000liu,Baseball-Reference Register
2023,pitcher,Gavin Gorrell,ggorrell,24,https://www.baseball-reference.com/register/player.fcgi?id=gorrel000gav,Baseball-Reference Register
2023,pitcher,Marvin Guzman,mguzman,25,https://www.baseball-reference.com/register/player.fcgi?id=guzman007mar,Baseball-Reference Register
2023,pitcher,Brady Held,bheld,23,https://www.baseball-reference.com/register/player.fcgi?id=held--000bra,Baseball-Reference Register
2023,pitcher,Trevor Jackson,tjackson,25,https://www.baseball-reference.com/register/player.fcgi?id=jackso002tre,Baseball-Reference Register
2023,pitcher,Pat Maybach,pmaybach,25,https://www.baseball-reference.com/register/player.fcgi?id=maybac000pat,Baseball-Reference Register
2023,pitcher,Keagan McGinnis,kmcginnis,24,https://www.baseball-reference.com/register/player.fcgi?id=mcginn000kea,Baseball-Reference Register
2023,pitcher,Ethan McRae,emcrae,26,https://www.baseball-reference.com/register/player.fcgi?id=mcrae-000eth,Baseball-Reference Register
2023,pitcher,Trey Morrill,tmorrill,23,https://www.baseball-reference.com/register/player.fcgi?id=morril000tre,Baseball-Reference Register
2023,pitcher,Karan Patel,kpatel,26,https://www.baseball-reference.com/register/player.fcgi?id=patel-000kar,Baseball-Reference Register
2023,pitcher,Zach Penrod,zpenrod,26,https://www.baseball-reference.com/register/player.fcgi?id=penrod000zac,Baseball-Reference Register
2023,pitcher,Mitch Stone,mstone,22,https://www.baseball-reference.com/register/player.fcgi?id=stone-001mit,Baseball-Reference Register
2023,pitcher,Ethan Swanson,eswanson,24,https://www.baseball-reference.com/register/player.fcgi?id=swanso000eth,Baseball-Reference Register
2023,pitcher,Keon Taylor,ktaylor,25,https://www.baseball-reference.com/register/player.fcgi?id=taylor000keo,Baseball-Reference Register
2023,pitcher,Luke Trueman,ltrueman,23,https://www.baseball-reference.com/register/player.fcgi?id=truema000luk,Baseball-Reference Register
2023,pitcher,Ed Baram,ebaram,26,https://www.baseball-reference.com/register/player.fcgi?id=baram-000ed-,Baseball-Reference Register
2023,pitcher,Greg Blackman,gblackman,23,https://www.baseball-reference.com/register/player.fcgi?id=blackm000gt-,Baseball-Reference Register
2023,pitcher,Robbie Brown,rbrown,25,https://www.baseball-reference.com/register/player.fcgi?id=brown-047rob,Baseball-Reference Register
2023,pitcher,Miguel Cirino,mcirino,26,https://www.baseball-reference.com/register/player.fcgi?id=cirino000mig,Baseball-Reference Register
2023,pitcher,Jackson Cunningham,jcunningham,25,https://www.baseball-reference.com/register/player.fcgi?id=cunnin003jac,Baseball-Reference Register
2023,pitcher,Austin Dill,adill,24,https://www.baseball-reference.com/register/player.fcgi?id=dill--000aus,Baseball-Reference Register
2023,pitcher,Andrew Garcia,agarcia,24,https://www.baseball-reference.com/register/player.fcgi?id=garcia020and,Baseball-Reference Register
2023,pitcher,Jorge Gonzalez,jgonzalez,27,https://www.baseball-reference.com/register/player.fcgi?id=gonzal013jor,Baseball-Reference Register
2023,pitcher,Dylan Gotto,dgotto,24,https://www.baseball-reference.com/register/player.fcgi?id=gotto-000dyl,Baseball-Reference Register
2023,pitcher,McLain Harris,mharris,24,https://www.baseball-reference.com/register/player.fcgi?id=harris000mcl,Baseball-Reference Register
2023,pitcher,Payton Harris,pharris,24,https://www.baseball-reference.com/register/player.fcgi?id=harris000pay,Baseball-Reference Register
